--- Training Session Started (20000 epochs) ---
Hardware: CUDA
Epoch 0 | Loss: 1.81687689 | Beta: 0.4999 | Gamma: 0.0999
Epoch 7700 | Loss: 0.00000086 | Beta: 0.0350 | Gamma: 0.0088
Epoch 7800 | Loss: 0.00000037 | Beta: 0.0341 | Gamma: 0.0083
Epoch 7900 | Loss: 0.00000074 | Beta: 0.0333 | Gamma: 0.0079
Epoch 8000 | Loss: 0.00000031 | Beta: 0.0326 | Gamma: 0.0075
Epoch 8100 | Loss: 0.00000029 | Beta: 0.0321 | Gamma: 0.0072
Epoch 8200 | Loss: 0.00000033 | Beta: 0.0316 | Gamma: 0.0070
Epoch 8300 | Loss: 0.00000025 | Beta: 0.0312 | Gamma: 0.0068
Epoch 8400 | Loss: 0.00000029 | Beta: 0.0309 | Gamma: 0.0066
Epoch 8500 | Loss: 0.00000022 | Beta: 0.0307 | Gamma: 0.0065
Epoch 8600 | Loss: 0.00000021 | Beta: 0.0305 | Gamma: 0.0064
Epoch 8700 | Loss: 0.00000022 | Beta: 0.0304 | Gamma: 0.0063
Epoch 8800 | Loss: 0.00000076 | Beta: 0.0303 | Gamma: 0.0062
Epoch 8900 | Loss: 0.00000018 | Beta: 0.0302 | Gamma: 0.0062
Epoch 9000 | Loss: 0.00000018 | Beta: 0.0301 | Gamma: 0.0062
Epoch 9100 | Loss: 0.00000016 | Beta: 0.0301 | Gamma: 0.0062
Epoch 9200 | Loss: 0.00000058 | Beta: 0.0301 | Gamma: 0.0061
Epoch 9300 | Loss: 0.00000130 | Beta: 0.0301 | Gamma: 0.0061
Epoch 9400 | Loss: 0.00000016 | Beta: 0.0301 | Gamma: 0.0061
Epoch 9500 | Loss: 0.00000014 | Beta: 0.0301 | Gamma: 0.0061
Epoch 9600 | Loss: 0.00000016 | Beta: 0.0301 | Gamma: 0.0061
Epoch 9700 | Loss: 0.00000014 | Beta: 0.0301 | Gamma: 0.0061
Epoch 9800 | Loss: 0.00000013 | Beta: 0.0301 | Gamma: 0.0061
Epoch 9900 | Loss: 0.00000013 | Beta: 0.0301 | Gamma: 0.0061
Epoch 10000 | Loss: 0.00000014 | Beta: 0.0301 | Gamma: 0.0061
Epoch 10100 | Loss: 0.00000012 | Beta: 0.0301 | Gamma: 0.0061
Epoch 10200 | Loss: 0.00000014 | Beta: 0.0301 | Gamma: 0.0061
Epoch 10300 | Loss: 0.00001165 | Beta: 0.0301 | Gamma: 0.0062
Epoch 10400 | Loss: 0.00000011 | Beta: 0.0301 | Gamma: 0.0062
Epoch 10500 | Loss: 0.00000015 | Beta: 0.0301 | Gamma: 0.0062
Epoch 10600 | Loss: 0.00000078 | Beta: 0.0301 | Gamma: 0.0062
Epoch 10700 | Loss: 0.00000011 | Beta: 0.0301 | Gamma: 0.0062
Epoch 10800 | Loss: 0.00000013 | Beta: 0.0301 | Gamma: 0.0062
Epoch 10900 | Loss: 0.00000011 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11000 | Loss: 0.00000010 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11100 | Loss: 0.00000021 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11200 | Loss: 0.00000195 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11300 | Loss: 0.00000872 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11400 | Loss: 0.00000253 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11500 | Loss: 0.00000010 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11600 | Loss: 0.00000019 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11700 | Loss: 0.00000011 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11800 | Loss: 0.00000010 | Beta: 0.0302 | Gamma: 0.0062
Epoch 11900 | Loss: 0.00000016 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12000 | Loss: 0.00000012 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12100 | Loss: 0.00000108 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12200 | Loss: 0.00000096 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12300 | Loss: 0.00000014 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12400 | Loss: 0.00000013 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12500 | Loss: 0.00000050 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12600 | Loss: 0.00000058 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12700 | Loss: 0.00000198 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12800 | Loss: 0.00000132 | Beta: 0.0302 | Gamma: 0.0062
Epoch 12900 | Loss: 0.00000869 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13000 | Loss: 0.00000018 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13100 | Loss: 0.00000248 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13200 | Loss: 0.00000229 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13300 | Loss: 0.00000495 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13400 | Loss: 0.00000222 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13500 | Loss: 0.00000171 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13600 | Loss: 0.00000095 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13700 | Loss: 0.00000009 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13800 | Loss: 0.00000011 | Beta: 0.0302 | Gamma: 0.0062
Epoch 13900 | Loss: 0.00000009 | Beta: 0.0302 | Gamma: 0.0062
Epoch 14000 | Loss: 0.00000013 | Beta: 0.0302 | Gamma: 0.0062
Epoch 14100 | Loss: 0.00000036 | Beta: 0.0302 | Gamma: 0.0062
Epoch 14200 | Loss: 0.00000016 | Beta: 0.0302 | Gamma: 0.0062
Epoch 14300 | Loss: 0.00000009 | Beta: 0.0302 | Gamma: 0.0062
Epoch 14400 | Loss: 0.00000075 | Beta: 0.0302 | Gamma: 0.0062
Epoch 14500 | Loss: 0.00000099 | Beta: 0.0302 | Gamma: 0.0062
Epoch 14600 | Loss: 0.00000071 | Beta: 0.0302 | Gamma: 0.0062
Epoch 14700 | Loss: 0.00000009 | Beta: 0.0303 | Gamma: 0.0062
Epoch 14800 | Loss: 0.00000009 | Beta: 0.0303 | Gamma: 0.0062
Epoch 14900 | Loss: 0.00000027 | Beta: 0.0303 | Gamma: 0.0062
Epoch 15000 | Loss: 0.00000586 | Beta: 0.0302 | Gamma: 0.0062
Epoch 15100 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 15200 | Loss: 0.00000040 | Beta: 0.0303 | Gamma: 0.0062
Epoch 15300 | Loss: 0.00000389 | Beta: 0.0303 | Gamma: 0.0062
Epoch 15400 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 15500 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 15600 | Loss: 0.00000302 | Beta: 0.0302 | Gamma: 0.0062
Epoch 15700 | Loss: 0.00000910 | Beta: 0.0303 | Gamma: 0.0062
Epoch 15800 | Loss: 0.00001657 | Beta: 0.0303 | Gamma: 0.0062
Epoch 15900 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 16000 | Loss: 0.00000101 | Beta: 0.0302 | Gamma: 0.0062
Epoch 16100 | Loss: 0.00000061 | Beta: 0.0302 | Gamma: 0.0062
Epoch 16200 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 16300 | Loss: 0.00000997 | Beta: 0.0302 | Gamma: 0.0062
Epoch 16400 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 16500 | Loss: 0.00000011 | Beta: 0.0303 | Gamma: 0.0062
Epoch 16600 | Loss: 0.00001460 | Beta: 0.0303 | Gamma: 0.0062
Epoch 16700 | Loss: 0.00000335 | Beta: 0.0303 | Gamma: 0.0062
Epoch 16800 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 16900 | Loss: 0.00000058 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17000 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17100 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17200 | Loss: 0.00000010 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17300 | Loss: 0.00000010 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17400 | Loss: 0.00000017 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17500 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17600 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17700 | Loss: 0.00000010 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17800 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 17900 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18000 | Loss: 0.00000016 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18100 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18200 | Loss: 0.00000016 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18300 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18400 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18500 | Loss: 0.00000011 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18600 | Loss: 0.00000010 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18700 | Loss: 0.00000009 | Beta: 0.0303 | Gamma: 0.0062
Epoch 18800 | Loss: 0.00000299 | Beta: 0.0302 | Gamma: 0.0062
Epoch 18900 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19000 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19100 | Loss: 0.00000053 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19200 | Loss: 0.00000278 | Beta: 0.0302 | Gamma: 0.0062
Epoch 19300 | Loss: 0.00000177 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19400 | Loss: 0.00000362 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19500 | Loss: 0.00000010 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19600 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19700 | Loss: 0.00000008 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19800 | Loss: 0.00000015 | Beta: 0.0303 | Gamma: 0.0062
Epoch 19900 | Loss: 0.00000073 | Beta: 0.0303 | Gamma: 0.0062
